pid,Name,Pos,DraftPick,Age,Salary,Team,Season,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,STL,BLK,BA,PF,PTS,AtRimFG,AtRimFGA,AtRimFGP,LowPostFG,LowPostFGA,LowPostFGP,MidRangeFG,MidRangeFGA,MidRangeFGP,DD,TD,QD,5x5,PER,EWA,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,+/-,On-Off,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Ovr,Pot,Hgt,Str,Spd,Jmp,End,Ins,Dnk,FT,2Pt,3Pt,oIQ,dIQ,Drb,Pss,Reb
10,Dzevad Gajic,PG,4,23,5.06,CPH,2026,82,82,31.217602236678175,5.158536585365853,12.365853658536585,41.71597633136095,2.024390243902439,5.378048780487805,37.641723356009074,3.1341463414634148,6.987804878048781,44.85165794066317,49.90138067061144,1.8170731707317074,2.2560975609756095,80.54054054054053,0.5609756097560976,1.9390243902439024,2.5,1.5731707317073171,1.2682926829268293,0.9390243902439024,0.14634146341463414,0.7195121951219512,2.024390243902439,14.158536585365853,0.5975609756097561,1.1341463414634145,52.68817204301075,0.9634146341463414,2.2804878048780486,42.24598930481284,1.5731707317073171,3.573170731707317,44.027303754266214,0,0,0,0,11.909423888986712,0.9265602885315234,52.99433996713528,0.4349112426035503,0.18244575936883628,1.83554485120138,6.674167918240668,4.19361205034034,7.85699239103444,1.467831070343202,0.3878024625544536,8.67100216775054,19.98853832983664,-2.8975366572079087,-7.352318504277177,104.60131284605816,111.51733796404238,1.905941417321076,1.107233267251667,3.0131746845727427,0.05650048194236009,-1.2689578942042639,-1.480974357423003,-2.749932251627267,-0.4858792995020958,58,63,28,52,88,70,42,40,39,57,64,64,59,41,50,58,41
11,Josh Autry,PF,2,32,12.8,OTT,2026,82,82,33.70290291407647,5.780487804878049,11.902439024390244,48.5655737704918,1.9268292682926829,5.048780487804878,38.164251207729464,3.8536585365853657,6.853658536585366,56.22775800711744,56.659836065573764,3.524390243902439,4.121951219512195,85.50295857988166,2.182926829268293,5.524390243902439,7.7073170731707314,6.975609756097561,1.2195121951219512,1.048780487804878,1.0731707317073171,0.6707317073170732,3.0853658536585367,17.01219512195122,2.1951219512195124,3.292682926829268,66.66666666666666,1.048780487804878,2.292682926829268,45.744680851063826,0.6097560975609756,1.2682926829268293,48.07692307692308,27,3,0,0,24.857224002120926,14.69235118292314,62.01543495269933,0.42418032786885246,0.3463114754098361,6.811866381808772,17.275804515589297,12.038251703697016,31.445967920203962,1.4936379736011658,2.680223361774855,8.165131621921745,18.62154400282446,6.84294606262695,5.300318083725494,136.99210916759003,104.08580099842403,13.143018019176594,3.691693183770871,16.834711202947464,0.2923921752239456,7.492592648221669,4.015803584134679,11.508396232356349,9.460800221241776,66,66,64,63,51,35,39,37,63,69,56,58,63,63,79,65,59
12,Carson Okafor Sr.,PG,7,24,3.71,TOR,2026,82,82,29.076750395444595,5.829268292682927,12.573170731707316,46.3627546071775,1.9390243902439024,4.975609756097561,38.970588235294116,3.8902439024390243,7.597560975609756,51.20385232744783,54.073714839961205,2.024390243902439,2.426829268292683,83.41708542713567,0.2682926829268293,1.7560975609756098,2.024390243902439,5.548780487804878,2.097560975609756,0.6707317073170732,0.1951219512195122,0.6951219512195121,2.292682926829268,15.621951219512194,0.4634146341463415,0.7804878048780488,59.375,0.8170731707317073,2.073170731707317,39.411764705882355,2.6097560975609757,4.7439024390243905,55.012853470437015,3,0,0,0,17.28185790361221,5.9613107149073095,57.26112144185381,0.3957322987390883,0.1930164888457808,0.9715788404783344,6.317387689648368,3.653346855806769,30.689469468046678,1.1073604194702804,0.5603011172611538,13.327547731217457,22.84926007585161,1.0670927674056285,-2.414832442214592,113.54302731626017,111.4562665198875,5.186127288330886,1.0489995415226074,6.235126829853494,0.12552401110126282,3.228218399274021,0.034563323383628664,3.2627817226576497,3.171894950432271,58,64,25,64,60,76,60,50,42,65,74,58,58,43,69,63,46
13,Christopher Clark,PF,3,26,9.05,VB,2026,82,82,32.928991518658115,4.621951219512195,10.158536585365853,45.49819927971189,0.9878048780487805,3.5365853658536586,27.93103448275862,3.6341463414634148,6.621951219512195,54.88029465930019,50.360144057623046,3.024390243902439,3.841463414634146,78.73015873015873,2.4146341463414633,6.048780487804878,8.463414634146341,2.975609756097561,1.5121951219512195,0.8414634146341463,1.4634146341463414,0.5121951219512195,3.1707317073170733,13.25609756097561,2.268292682926829,3.3780487804878048,67.14801444043322,1.146341463414634,2.6951219512195124,42.53393665158371,0.21951219512195122,0.5487804878048781,40,18,0,0,0,17.205447992563514,6.131630321073056,55.93865788390284,0.34813925570228094,0.37815126050420167,7.621850160092278,19.193981291811884,13.392673192849184,14.0258689875928,1.2208550849746282,3.7067399752504437,11.3179992698065,17.1038095939433,-0.9377582533288688,4.236140059341866,115.83515169265202,104.80217602668549,5.145954969302319,3.3718115048938775,8.517766474196197,0.15141701623649068,0.7112914927385194,0.8039663360718432,1.5152578288103626,2.3993476766755655,60,63,58,55,61,60,41,38,47,50,38,48,54,51,64,54,60
14,Anthony Brown,FC,1,26,7.5,MOS,2026,82,82,31.734537486253245,5.7682926829268295,12.560975609756097,45.922330097087375,1.3902439024390243,4.451219512195122,31.232876712328768,4.378048780487805,8.109756097560975,53.984962406015036,51.45631067961165,3.048780487804878,4.573170731707317,66.66666666666666,3.792682926829268,8.341463414634147,12.134146341463415,1.3658536585365855,2,0.7804878048780488,1.2439024390243902,0.6585365853658537,3.1463414634146343,15.975609756097562,2.7560975609756095,4.390243902439025,62.77777777777778,1.3414634146341464,3.0365853658536586,44.17670682730924,0.2804878048780488,0.6829268292682927,41.07142857142857,56,0,0,0,19.35970736950367,8.606482404545012,54.811715481171554,0.35436893203883496,0.3640776699029126,12.295847734683559,27.682900084310614,19.89940888130652,6.907613447844126,1.1885062066839438,3.2963861561637575,12.067696835908755,22.01115504667976,0.7056755599474107,4.760080009494738,109.25903428978177,103.6169056653986,3.9205886506533667,3.624392305493022,7.5449809561463885,0.1391724779396959,1.4805695725212216,-0.5610499123797004,0.9195196601415212,1.9180175965476656,60,62,63,63,51,50,41,46,58,40,42,47,58,50,58,60,80
15,Xavier Fazio,FC,32,25,22.93,JNB,2026,82,82,28.051971276377994,4.7073170731707314,9.317073170731707,50.523560209424076,0.524390243902439,2.024390243902439,25.903614457831324,4.182926829268292,7.2926829268292686,57.35785953177257,53.33769633507853,2.731707317073171,3.6707317073170733,74.4186046511628,1.353658536585366,4.817073170731708,6.170731707317073,1.0121951219512195,1.975609756097561,0.8170731707317073,1.670731707317073,0.6951219512195121,2.7195121951219514,12.670731707317072,2.658536585365854,3.7560975609756095,70.77922077922078,1.2926829268292683,2.9634146341463414,43.62139917695473,0.23170731707317074,0.573170731707317,40.42553191489361,7,0,0,0,15.456786243011397,4.034531888966231,57.95145241176207,0.21727748691099477,0.39397905759162305,5.14188171653005,17.458085547076898,11.444585526442586,5.713950042087631,1.3884953176724033,4.964455262834153,15.305544008162956,19.373798912497126,-0.020723810702519083,-0.9078834229060789,104.5832789518105,101.53047536863458,1.7046287690577762,3.787145061417132,5.491773830474909,0.11459789562391962,-1.3656890252795435,1.2605816930518907,-0.10510733222765278,1.099028977415977,59,61,64,76,52,55,58,60,66,45,34,39,47,55,39,38,44
16,Kobie Miller,C,1,22,7.5,SEA,2026,82,0,21.692073929159353,2.4146341463414633,5.658536585365853,42.672413793103445,0.4146341463414634,1.4878048780487805,27.86885245901639,2,4.170731707317073,47.953216374269005,46.33620689655172,1.475609756097561,2.097560975609756,70.34883720930233,2.1341463414634148,4.682926829268292,6.817073170731708,1.4268292682926829,2.4146341463414633,0.4634146341463415,0.6585365853658537,0.1951219512195122,2.2195121951219514,6.719512195121951,1.2682926829268293,2.182926829268293,58.10055865921788,0.6463414634146342,1.5853658536585367,40.76923076923077,0.08536585365853659,0.4024390243902439,21.21212121212121,1,0,0,0,10.256417170697592,-0.24324297671221506,51.0487696412689,0.2629310344827586,0.3706896551724138,10.383634635724022,22.338253205766453,16.420078361633852,10.07861806146992,1.0217783105734684,2.4691911558170747,26.840906626179372,17.439081925240462,-10.809338963673973,-8.529958295702482,90.59965246133686,105.95928302242434,-1.4924875342978843,1.9710257259033952,0.4785381916055109,0.012913468668425652,-4.151933208267645,-0.940666679235318,-5.0925998875029626,-1.388781177033848,54,63,67,68,43,46,32,37,46,32,33,41,44,50,51,48,69
17,Alex McMahon,SF,13,24,2.08,PHI,2026,82,0,24.61805790888723,3.5,8.085365853658537,43.288084464555055,1.170731707317073,3.097560975609756,37.79527559055118,2.3292682926829267,4.987804878048781,46.69926650366748,50.52790346907994,1.4146341463414633,1.6951219512195121,83.45323741007195,0.5365853658536586,2.3780487804878048,2.9146341463414633,0.8536585365853658,1.2926829268292683,0.9878048780487805,0.4024390243902439,0.573170731707317,2.073170731707317,9.585365853658537,1.1829268292682926,1.9268292682926829,61.39240506329114,0.47560975609756095,1.475609756097561,32.231404958677686,0.6707317073170732,1.5853658536585367,42.30769230769231,0,0,0,0,10.94029238036727,0.3537551251627089,54.26977463543968,0.38310708898944196,0.2096530920060332,2.333602467659801,10.106867579588002,6.26494481493114,4.956652654381379,1.9391381089536324,1.3727437568461525,12.768622916064373,17.480648112338322,3.2318968466550593,-2.4057596232674148,101.51514225698696,106.39321117999124,0.7023742698331022,2.1304226686550427,2.832796938488145,0.06735797780135923,-2.7233007713190047,-0.3320555119578992,-3.055356283276904,-0.5385306905690087,57,62,48,52,57,51,50,35,52,51,52,58,46,61,48,46,45
18,Darian Burdette,G,12,25,27.13,BOI,2026,82,82,31.296298380641247,5.560975609756097,13.036585365853659,42.65668849391955,2.1951219512195124,5.512195121951219,39.823008849557525,3.3658536585365852,7.524390243902439,44.73257698541329,51.075771749298404,1.670731707317073,1.975609756097561,84.5679012345679,0.6707317073170732,2.707317073170732,3.3780487804878048,6.024390243902439,1.5121951219512195,1,0.10975609756097561,0.7439024390243902,2.1951219512195124,14.987804878048781,0.7439024390243902,1.451219512195122,51.26050420168067,0.4634146341463415,1.5,30.89430894308943,2.158536585365854,4.573170731707317,47.199999999999996,4,0,0,0,17.411100669619312,6.803725021369715,53.89027256463324,0.42282507015902715,0.15154349859681945,2.257285868466226,9.11365302154669,5.685013023281448,29.4353245934586,1.5458364121430466,0.29054846833939,9.807953934255071,21.006754156281893,-5.071097496395665,-4.444473748477064,114.44974880651706,112.22873987948857,5.518618016284596,0.8881227505931252,6.406740766877721,0.11983165652881544,2.9513143878319807,0.3456226257265014,3.296937013558482,3.436175618035387,58,62,32,48,58,57,54,32,39,71,66,69,53,53,72,63,49
19,Corey Bennett,GF,11,23,2.62,CPH,2026,82,41,28.275741451439416,3.9146341463414633,9.048780487804878,43.261455525606465,1.2195121951219512,3.548780487804878,34.36426116838488,2.6951219512195124,5.5,49.00221729490023,50,1.670731707317073,2.1219512195121952,78.73563218390804,0.9390243902439024,3.1097560975609757,4.048780487804878,1.024390243902439,1,1.1341463414634145,0.43902439024390244,0.5,2.1219512195121952,10.71951219512195,1.3658536585365855,2.268292682926829,60.215053763440864,0.8292682926829268,1.951219512195122,42.5,0.5,1.2804878048780488,39.04761904761905,0,0,0,0,12.353693919404368,1.7106446724796134,53.69184910086005,0.3921832884097035,0.23450134770889489,3.3922155072714193,11.817503129111081,7.498217175330325,5.421929777069407,1.9572839758587386,1.2844504583429337,9.105445500577419,16.56972065046301,-0.9681189553835539,-1.5958799500403014,106.84831942204252,108.32474136641463,1.9496035852038403,1.9026176130056216,3.852221198209462,0.07974888135273286,-1.5938948678857,-0.6549114356665013,-2.2488063035522012,-0.14600986643384997,56,61,41,42,64,59,48,36,44,51,47,59,48,57,61,45,48
20,Luke Louis,F,2,24,6.69,JNB,2026,82,63,23.77877247537027,3.731707317073171,8.268292682926829,45.13274336283185,0.9878048780487805,3.048780487804878,32.4,2.7439024390243905,5.219512195121951,52.570093457943926,51.10619469026548,1.7439024390243902,2.2804878048780486,76.47058823529412,1.0853658536585367,4.2560975609756095,5.341463414634147,1.0975609756097562,1.048780487804878,0.6341463414634146,0.7073170731707317,0.5121951219512195,2.1951219512195124,10.195121951219512,1.5731707317073171,2.4390243902439024,64.5,0.4634146341463415,1.2439024390243902,37.254901960784316,0.7073170731707317,1.5365853658536586,46.03174603174603,4,0,0,0,14.323938324055728,2.5795869439405172,54.97974430472984,0.3687315634218289,0.275811209439528,4.8636583927633765,18.196962610321712,11.686853952607937,7.185566371675117,1.2712966852174536,2.4794364528486303,10.16212128373588,18.274124320401466,3.5449619088844546,6.264053690976708,107.72945150713711,103.20548455111555,2.001985967590797,2.8132721005045043,4.815258068095302,0.11853797972693167,-0.5958407771876431,0.5615390417180386,-0.034301735469604466,0.9664233803774182,56,62,54,39,60,59,43,32,58,57,54,51,46,52,57,50,55
21,Alvaro Lozano,PG,32,24,1,PAR,2026,82,82,29.21291581450298,3.207317073170732,8.634146341463415,37.14689265536723,1.1341463414634145,3.207317073170732,35.361216730038024,2.073170731707317,5.426829268292683,38.20224719101123,43.71468926553672,0.8780487804878049,1.1829268292682926,74.22680412371135,0.36585365853658536,1.146341463414634,1.5121951219512195,7.670731707317073,1.548780487804878,1.1341463414634145,0.12195121951219512,0.43902439024390244,0.8536585365853658,8.426829268292684,0.32926829268292684,0.5487804878048781,60,0.6585365853658537,2.231707317073171,29.508196721311474,1.0853658536585367,2.6463414634146343,41.013824884792626,2,0,0,0,13.267993216835198,2.162342281681264,46.024937390099645,0.3714689265536723,0.1370056497175141,1.2920653238536155,4.1608988568062415,2.7068377206020457,35.93034755961831,1.8563734843097885,0.34257487301181827,14.469966274724275,15.322914673913626,2.6348526863075055,-2.4940940537378666,108.71630542525085,108.88909181775888,2.691231027171964,1.801363466834341,4.492594494006305,0.09002221578374765,1.157488970847175,0.5637078515067833,1.7211968223539582,2.2447682646826332,55,63,5,48,80,69,66,33,30,46,50,48,59,40,82,73,57
22,Charles Barnes,PG,7,21,3.71,PHI,2026,82,79,21.640977402490464,2.902439024390244,6.439024390243903,45.07575757575758,1,2.6219512195121952,38.139534883720934,1.9024390243902438,3.817073170731707,49.84025559105431,52.84090909090909,0.5365853658536586,0.7073170731707317,75.86206896551724,0.21951219512195122,0.9512195121951219,1.170731707317073,2.7804878048780486,1.7682926829268293,0.5,0.21951219512195122,0.35365853658536583,1.5853658536585367,7.341463414634147,0.4268292682926829,0.6707317073170732,63.63636363636363,0.4146341463414634,0.8902439024390244,46.57534246575342,1.0609756097560976,2.2560975609756095,47.02702702702703,0,0,0,0,9.233474340349325,-1.2476839937418611,54.379245555716146,0.4071969696969697,0.10984848484848485,1.0859844866405215,4.598894896921224,2.8626450352321933,18.156442584303797,1.1165662505055907,0.8517751386407826,20.758174425929106,16.73213999139961,5.065398109195299,1.1884840916211057,99.48939585929344,110.23443463163439,0.2701224715202634,1.0442764126186868,1.3143988841389502,0.03555311807558566,-2.300190256111599,-0.9839308652487668,-3.284121121360366,-0.5760238033098475,49,65,32,38,74,74,40,32,35,50,60,61,39,35,53,68,41
